name,author_role,paper_id,title,journal,achievement_level,year,doi,paper_url,source,affiliations,is_likely_chinese_name,chinese_name_score,name_filter_reason
Haimei Zheng,corresponding_author,229,A molecular pathway to corrosion-resistant printable copper,SCIENCE,A+(TOP),2026,10.1126/science.aed4488,https://doi.org/10.1126/science.aed4488,openalex,"Lawrence Berkeley National Laboratory; University of California, Berkeley",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Liangbing Hu,corresponding_author,229,A molecular pathway to corrosion-resistant printable copper,SCIENCE,A+(TOP),2026,10.1126/science.aed4488,https://doi.org/10.1126/science.aed4488,openalex,"Yale University; University of Maryland, College Park",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Shenqiang Ren,corresponding_author,229,A molecular pathway to corrosion-resistant printable copper,SCIENCE,A+(TOP),2026,10.1126/science.aed4488,https://doi.org/10.1126/science.aed4488,openalex,"University of Maryland, College Park",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Elliott K. Skierszkan,first_author,234,Abrupt stream acidification and metal mobilization from permafrost degradation,SCIENCE,A+(TOP),2026,10.1126/science.aea2898,https://doi.org/10.1126/science.aea2898,crossref,"Department of Earth Science, Carleton University, Ottawa, Canada.; Department of Geological Sciences, University of Saskatchewan, Saskatoon, Canada.",0,0.25,"pinyin_given_name_shape,person_name_length"
Jeffrey Mervis,first_author,226,Defender of postdoc from China locked out of his lab,SCIENCE,A+(TOP),2026,10.1126/science.aei8227,https://doi.org/10.1126/science.aei8227,openalex,,0,0.25,"pinyin_given_name_shape,person_name_length"
Kun Wang,first_author,231,FERONIA orchestrates plasma membrane nanoclusters for plant thermotolerance,SCIENCE,A+(TOP),2026,10.1126/science.aeb1752,https://doi.org/10.1126/science.aeb1752,crossref,"State Key Laboratory of Plant Environmental Resilience, College of Biological Sciences, Frontiers Science Center for Molecular Design Breeding, China Agricultural University, Beijing, China.; School of Interdisciplinary Life Sciences, China Agricultural University, Beijing, China.",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Li Dai,first_author,227,Fertilizer shocks put food systems at risk,SCIENCE,A+(TOP),2026,10.1126/science.aeh5698,https://doi.org/10.1126/science.aeh5698,openalex,Huazhong Agricultural University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yu Zheng,first_author,233,Observation of quantum vortex core fractionalization and skyrmion formation in a superconductor,SCIENCE,A+(TOP),2026,10.1126/science.ads0189,https://doi.org/10.1126/science.ads0189,crossref,"Tsung-Dao Lee Institute, School of Physics and Astronomy, and State Key Laboratory of Micro-nano Engineering Science, Shanghai Jiao Tong University, Shanghai, China.",0,0.65,"chinese_surname,chinese_context,person_name_length"
Kaige Chen,first_author,225,Scaffolds toughen bacteria-based therapy,SCIENCE,A+(TOP),2026,10.1126/science.aeh1690,https://doi.org/10.1126/science.aeh1690,openalex,University of Wisconsin–Madison,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Kai Kupferschmidt,first_author,232,Scientists play catch-up to startling Ebola outbreak,SCIENCE,A+(TOP),2026,10.1126/science.aej0202,https://doi.org/10.1126/science.aej0202,crossref,,0,0.25,"pinyin_given_name_shape,person_name_length"
David Thesmar,first_author,228,"The economics of morally ambiguous markets <b>Moral Economics</b> <i>Alvin E. Roth</i> Basic Venture, 2026. 368 pp.",SCIENCE,A+(TOP),2026,10.1126/science.aeg5752,https://doi.org/10.1126/science.aeg5752,openalex,Massachusetts Institute of Technology,0,0.25,"pinyin_given_name_shape,person_name_length"
Jon Cohen,first_author,230,Virologist accused of starting COVID-19 fights funding ban,SCIENCE,A+(TOP),2026,10.1126/science.aej0204,https://doi.org/10.1126/science.aej0204,crossref,,0,0.25,"pinyin_given_name_shape,person_name_length"
Liudmila Alekseeva,first_author,177,"<scp>Artificial intelligence</scp>
                    adoption and the demand for managerial expertise",STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70099,https://doi.org/10.1002/smj.70099,"openalex,crossref","Department of Management, Strategy and Innovation, Faculty of Economics and Business KU Leuven  Leuven Belgium",0,0.25,"pinyin_given_name_shape,person_name_length"
Sampsa Samila,corresponding_author,177,"<scp>Artificial intelligence</scp>
                    adoption and the demand for managerial expertise",STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70099,https://doi.org/10.1002/smj.70099,"openalex,crossref",Department of Strategic Management IESE Business School  Barcelona Spain,0,0.25,"pinyin_given_name_shape,person_name_length"
Xiaowei (Elliott) Zhang,first_author,1883,AI orchestrator: How recommendation algorithms shape complementor strategy and market equality,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70073,https://doi.org/10.1002/smj.70073,"openalex,crossref","Department of Management Science and Engineering, School of Economics and Management Tsinghua University  Beijing China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Zhijie Lin,corresponding_author,1883,AI orchestrator: How recommendation algorithms shape complementor strategy and market equality,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70073,https://doi.org/10.1002/smj.70073,"openalex,crossref","Department of Management Science and Engineering, School of Economics and Management Tsinghua University  Beijing China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Beril Yalcinkaya,first_author,1911,Abortion restriction laws and mobility of scientists,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70093,https://doi.org/10.1002/smj.70093,crossref,The Wharton School University of Pennsylvania  Philadelphia Pennsylvania USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Todd Schifeling,first_author,1869,Beyond coal: When can outsider stakeholders drive transformative change?,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70087,https://doi.org/10.1002/smj.70087,"openalex,crossref","Department of Management, Fox School of Business Temple University  Philadelphia Pennsylvania USA",0,0.25,"pinyin_given_name_shape,person_name_length"
Jacqueline N. Lane,first_author,1897,Beyond feasibility filters: How expertise heterogeneity enables innovation recognition,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70060,https://doi.org/10.1002/smj.70060,"openalex,crossref","Harvard Business School, Digital Data and Design Institute at Harvard, and Laboratory for Innovation Science at Harvard (LISH)  Boston Massachusetts USA",0,0.25,"pinyin_given_name_shape,person_name_length"
Tristan L. Botelho,first_author,1863,"Bias in, symbolic compliance out?
                    <scp>GPT</scp>
                    's reliance on gender and race in strategic evaluations",STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70094,https://doi.org/10.1002/smj.70094,"openalex,crossref",Yale University  New Haven Connecticut USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Zeyu Zhao,first_author,184,Business is personal: How CEO personality influences agency costs,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70088,https://doi.org/10.1002/smj.70088,crossref,W. P. Carey School of Business Arizona State University  Tempe Arizona USA; CUHK Business School The Chinese University of Hong Kong  Hong Kong Hong Kong,1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Henning Piezunka,first_author,178,Collaboration post‐acquisition: The role of acquirers' motives,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70096,https://doi.org/10.1002/smj.70096,"openalex,crossref",Management University of Pennsylvania  Philadelphia Pennsylvania USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Stevo Pavićević,first_author,1885,"Collision in the boardroom: Director skill
                    <scp>interdependence</scp>
                    and corporate entrepreneurship in technology‐intensive firms",STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70075,https://doi.org/10.1002/smj.70075,"openalex,crossref",Management Department Frankfurt School of Finance and Management  Frankfurt Germany,0,0.25,"pinyin_given_name_shape,person_name_length"
John C. Eklund,first_author,1899,Curious and analytical: How analysts evaluate and respond to executive communications about firm strategy,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70063,https://doi.org/10.1002/smj.70063,"openalex,crossref",Marshall School of Business University of Southern California  Los Angeles California USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Michael J. Mannor,corresponding_author,1899,Curious and analytical: How analysts evaluate and respond to executive communications about firm strategy,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70063,https://doi.org/10.1002/smj.70063,"openalex,crossref",Mendoza College of Business University of Notre Dame  Notre Dame Indiana USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Arzi Adbi,first_author,176,Do multinational enterprises from developed and emerging economies differ in their price discrimination strategies? Evidence from Africa,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70102,https://doi.org/10.1002/smj.70102,"openalex,crossref",National University of Singapore  Singapore Singapore,0,0.25,"pinyin_given_name_shape,person_name_length"
Tiantian Yang,first_author,1894,Does entrepreneurship narrow the gender earnings gap?,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70065,https://doi.org/10.1002/smj.70065,"openalex,crossref",The Wharton School University of Pennsylvania  Philadelphia Pennsylvania USA,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Valerio Pelucco,first_author,1871,Families in venture capital,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70082,https://doi.org/10.1002/smj.70082,"openalex,crossref",Department of Business Administration and Management Luiss University  Rome Italy,0,0.25,"pinyin_given_name_shape,person_name_length"
Jerker Denrell,first_author,1860,Fast learning and sustained exploration: The role of timely performance feedback,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70098,https://doi.org/10.1002/smj.70098,"openalex,crossref",Warwick Business School University of Warwick  Coventry UK,0,0.25,"pinyin_given_name_shape,person_name_length"
Kunyuan Qiao,first_author,1867,From armed roots to airline routes in South America: A dual imprinting perspective,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70084,https://doi.org/10.1002/smj.70084,"openalex,crossref",D'Amore‐McKim School of Business Northeastern University  Boston Massachusetts USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Shon R. Hiatt,corresponding_author,1867,From armed roots to airline routes in South America: A dual imprinting perspective,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70084,https://doi.org/10.1002/smj.70084,"openalex,crossref",Marshall School of Business University of Southern California  Los Angeles California USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Sang Won Han,first_author,1878,Hiring at the tip of the funnel: Externalizing the work of integrating and coordinating diverse human capital,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70076,https://doi.org/10.1002/smj.70076,"openalex,crossref",Department of Sociology Sungkyunkwan University  Seoul South Korea,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Xirong (Subrina) Shen,first_author,1898,How to grow new applications out of old research? Evidence from firm cumulative investments in deep learning,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70045,https://doi.org/10.1002/smj.70045,"openalex,crossref","School of Business and Management, Hong Kong University of Science and Technology  Kowloon Hong Kong",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Xirong Shen,corresponding_author,1898,How to grow new applications out of old research? Evidence from firm cumulative investments in deep learning,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70045,https://doi.org/10.1002/smj.70045,"openalex,crossref","School of Business and Management, Hong Kong University of Science and Technology  Kowloon Hong Kong",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Bo Yang,first_author,1873,Information‐seeking lobbying and strategic stockpiling under trade policy uncertainty,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70083,https://doi.org/10.1002/smj.70083,"openalex,crossref",Faculty of Business and Economics The University of Hong Kong  Hong Kong Hong Kong,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Bruno Carballa‐Smichowski,first_author,1881,Inter‐platform ecosystems,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70070,https://doi.org/10.1002/smj.70070,"openalex,crossref","Joint Research Centre European Commission, Edificio Expo  Seville Spain",0,0.25,"pinyin_given_name_shape,person_name_length"
Leandro Nardi,first_author,1861,"Local regulatory anticipation and
                    <scp>GHG</scp>
                    emissions",STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70097,https://doi.org/10.1002/smj.70097,"openalex,crossref",Strategy and Business Policy Department HEC Paris  Jouy‐en‐Josas France,0,0.25,"pinyin_given_name_shape,person_name_length"
Travis Howell,first_author,1902,Lone genius or lonely fool? Exploring the viability of solo‐founding in entrepreneurship,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70103,https://doi.org/10.1002/smj.70103,crossref,W.P. Carey School of Business Arizona State University  Tempe Arizona USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Katsuki Aoki,first_author,1890,Managerial actions using historical values for tackling hyper‐competitive environments: The case of Toyota,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70069,https://doi.org/10.1002/smj.70069,"openalex,crossref",School of Business Administration Meiji University  Tokyo Japan,0,0.25,"pinyin_given_name_shape,person_name_length"
K. Aoki,corresponding_author,1890,Managerial actions using historical values for tackling hyper‐competitive environments: The case of Toyota,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70069,https://doi.org/10.1002/smj.70069,"openalex,crossref",School of Business Administration Meiji University  Tokyo Japan,0,0.25,"pinyin_given_name_shape,person_name_length"
Daniel A. Levinthal,first_author,1888,Mapping the landscape of research findings: Generalization across contexts in strategic management research,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70071,https://doi.org/10.1002/smj.70071,"openalex,crossref",The Wharton School of the University of Pennsylvania  Philadelphia Pennsylvania USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Tomoko Yokoi,first_author,1866,Organizing across cognitive asymmetry in human–AI collaboration: A study of perfume creation,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70089,https://doi.org/10.1002/smj.70089,"openalex,crossref","Department of Management, Technology and Economics ETH Zurich  Zurich Switzerland; Institute of Management &amp; Strategy University of St. Gallen  St. Gallen Switzerland; IMD Business School  Lausanne Switzerland",0,0.25,"pinyin_given_name_shape,person_name_length"
Nilanjana Dutt,first_author,1891,Overcoming barriers? The mixed results of social innovation accelerator programs for women entrepreneurs,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70064,https://doi.org/10.1002/smj.70064,"openalex,crossref",Bocconi University &amp; ICRIOS  Milan Italy,0,0.25,"pinyin_given_name_shape,person_name_length"
Tony W. Tong,first_author,1876,Patent regime shift and firm innovation strategy: Evidence from the Second Amendment to China's Patent Law,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70074,https://doi.org/10.1002/smj.70074,"openalex,crossref",Leeds School of Business University of Colorado  Boulder Colorado USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Benjamin Barber,first_author,1865,Persuasion in the political marketplace: How firms snitch on rivals to encourage regulatory enforcement,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70092,https://doi.org/10.1002/smj.70092,"openalex,crossref",IE University  Madrid Spain,0,0.25,"pinyin_given_name_shape,person_name_length"
Johannes Loh,first_author,1889,Platform competition and strategic trade‐offs for complementors: Heterogeneous reactions to the entry of a new platform,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70062,https://doi.org/10.1002/smj.70062,"openalex,crossref",Department of Management and Organization Vrije Universiteit Amsterdam  Amsterdam Netherlands,0,0.25,"pinyin_given_name_shape,person_name_length"
Luis Diestre,first_author,1884,Regulated versus unregulated competition: How drug shortages boost illegal pharmacy sales,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70078,https://doi.org/10.1002/smj.70078,"openalex,crossref",Strategy Department IE University  Madrid Spain,0,0.25,"pinyin_given_name_shape,person_name_length"
Arkadiy V. Sakhartov,first_author,1880,Resource redeployment in multi‐business firms: Centralized or decentralized?,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70077,https://doi.org/10.1002/smj.70077,"openalex,crossref",Gies College of Business University of Illinois at Urbana‐Champaign  Champaign Illinois USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Constance E. Helfat,corresponding_author,1880,Resource redeployment in multi‐business firms: Centralized or decentralized?,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70077,https://doi.org/10.1002/smj.70077,"openalex,crossref",Tuck School of Business Dartmouth College  Hanover New Hampshire USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Feng Wan,first_author,1864,Scaling high and wide: How firms leverage AI and organizational design to overcome the scale‐scope trade‐off,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70090,https://doi.org/10.1002/smj.70090,"openalex,crossref",International Business School Zhejiang University  Zhejiang China,1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Ke Rong,corresponding_author,1864,Scaling high and wide: How firms leverage AI and organizational design to overcome the scale‐scope trade‐off,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70090,https://doi.org/10.1002/smj.70090,"openalex,crossref","Institute of Economics, School of Social Sciences Tsinghua University  Beijing China",0,0.4,"pinyin_given_name_shape,chinese_context,person_name_length"
Marco S. Minervini,first_author,1892,Searching together versus searching apart: Evidence from Kaggle,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70066,https://doi.org/10.1002/smj.70066,"openalex,crossref","IE Business School, IE University  Madrid Spain",0,0.25,"pinyin_given_name_shape,person_name_length"
Tianyu He,corresponding_author,1892,Searching together versus searching apart: Evidence from Kaggle,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70066,https://doi.org/10.1002/smj.70066,"openalex,crossref","NUS Business School, National University of Singapore  Singapore Singapore",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Majid Majzoubi,first_author,1875,"Shaping expectations, losing flexibility: A study of
                    <scp>CEO</scp>
                    promises as strategic communication tools",STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70068,https://doi.org/10.1002/smj.70068,"openalex,crossref","Strategic Management, Schulich School of Business York University  Toronto Ontario Canada",0,0.25,"pinyin_given_name_shape,person_name_length"
Hugh Xiaolong Wu,first_author,1874,Social comparison and the value of performance trajectory information: A field experiment in the workplace,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70081,https://doi.org/10.1002/smj.70081,"openalex,crossref",Olin School of Business Washington University in St. Louis  St. Louis Missouri USA,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Kate Odziemkowska,first_author,1862,Stakeholder synergies in acquisitions,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70100,https://doi.org/10.1002/smj.70100,"openalex,crossref",Rotman School of Management University of Toronto  Toronto Ontario Canada,0,0.25,"pinyin_given_name_shape,person_name_length"
Emily Cox Pahnke,first_author,1887,Strategic positioning and accelerating regulatory clearance for new ventures,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70072,https://doi.org/10.1002/smj.70072,"openalex,crossref",Department of Management and Organization University of Washington  Seattle Washington USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Johanna Glauber,first_author,1895,Task co‐use and product improvement: An organization design perspective,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70042,https://doi.org/10.1002/smj.70042,"openalex,crossref",Strategy IE University/IE Business School  Madrid Spain,0,0.25,"pinyin_given_name_shape,person_name_length"
Tobias Kretschmer,corresponding_author,1895,Task co‐use and product improvement: An organization design perspective,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70042,https://doi.org/10.1002/smj.70042,"openalex,crossref","Management &amp; Entrepreneurship Imperial College Business School  London UK; Institute for Strategy, Technology and Organization LMU Munich  Munich Germany; OTIM Group Nova SBE  Lisbon Portugal",0,0.25,"pinyin_given_name_shape,person_name_length"
Julia Mokhtar,first_author,1901,The university versus region effect: A variance decomposition of academic spin‐off performance,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70095,https://doi.org/10.1002/smj.70095,crossref,Centre for Entrepreneurship Research (CER) Ghent University  Ghent Belgium,0,0.25,"pinyin_given_name_shape,person_name_length"
Matthew P. Mount,first_author,1870,Thinking and feeling about novelty: How cognition and emotion shape investment in novel ideas,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70085,https://doi.org/10.1002/smj.70085,"openalex,crossref",Deakin Business School Deakin University  Melbourne Victoria Australia,0,0.25,"pinyin_given_name_shape,person_name_length"
Matthew Mount,corresponding_author,1870,Thinking and feeling about novelty: How cognition and emotion shape investment in novel ideas,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70085,https://doi.org/10.1002/smj.70085,"openalex,crossref",Deakin Business School Deakin University  Melbourne Victoria Australia; College of Business and Law Adelaide University  Adelaide South Australia Australia; Henley Business School University of Reading  Reading UK,0,0.25,"pinyin_given_name_shape,person_name_length"
Nandil Bhatia,first_author,1913,Throwing curveballs: A language‐based model of curveball questions in quarterly earnings calls uncovers their consequences and antecedents,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70091,https://doi.org/10.1002/smj.70091,crossref,Columbia Business School  New York New York USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Xinying Qu,first_author,1882,Unlocking novel knowledge recombinations: The effect of artificial intelligence on inventive activity,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70080,https://doi.org/10.1002/smj.70080,"openalex,crossref",Barney School of Business University of Hartford  Hartford Connecticut USA,0,0.25,"pinyin_given_name_shape,person_name_length"
M. V. Shyam Kumar,corresponding_author,1882,Unlocking novel knowledge recombinations: The effect of artificial intelligence on inventive activity,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70080,https://doi.org/10.1002/smj.70080,"openalex,crossref",Lally School of Management Rensselaer Polytechnic Institute  Troy New York USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Young Hou,first_author,1893,"Values and visibility: How
                    <scp>CEO</scp>
                    activism influences private and public consumer choices",STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70067,https://doi.org/10.1002/smj.70067,"openalex,crossref",University of Virginia Darden School of Business  Charlottesville Virginia USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Christopher Poliquin,corresponding_author,1893,"Values and visibility: How
                    <scp>CEO</scp>
                    activism influences private and public consumer choices",STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70067,https://doi.org/10.1002/smj.70067,"openalex,crossref",UCLA Anderson School of Management  Los Angeles California USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Giacomo Marchesini,first_author,1872,When creation and capture diverge: Why breakthrough inventions do not break through alike,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70086,https://doi.org/10.1002/smj.70086,"openalex,crossref",Copenhagen Business School  Frederiksberg Denmark,0,0.25,"pinyin_given_name_shape,person_name_length"
Giovanni Valentini,corresponding_author,1872,When creation and capture diverge: Why breakthrough inventions do not break through alike,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70086,https://doi.org/10.1002/smj.70086,"openalex,crossref",IESE Business School  Barcelona Spain,0,0.25,"pinyin_given_name_shape,person_name_length"
Dongil Daniel Keum,first_author,1950,"When do nice guys finish last? Prosociality and the psychological model of
                    <scp>CEO</scp>
                    ‐firm matching",STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70046,https://doi.org/10.1002/smj.70046,crossref,Management Division Columbia University Business School  New York New York USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Jungsoo Ahn,first_author,1879,When does category spanning hurt or help producers?,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70079,https://doi.org/10.1002/smj.70079,"openalex,crossref",College of Business Stony Brook University  Stony Brook New York USA,0,0.25,"pinyin_given_name_shape,person_name_length"
Jean‐Philippe Vergne,corresponding_author,1879,When does category spanning hurt or help producers?,STRATEGIC MANAGEMENT JOURNAL,A+,2026,10.1002/smj.70079,https://doi.org/10.1002/smj.70079,"openalex,crossref",UCL School of Management One Canada Square  London UK,0,0.25,"pinyin_given_name_shape,person_name_length"
Xiaoshu Ding,first_author,2552,A multi-criteria fairness framework for equitable transport resource allocation,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105058,https://doi.org/10.1016/j.tra.2026.105058,"openalex,crossref",,0,0.25,"pinyin_given_name_shape,person_name_length"
Yawen Gao,first_author,2628,A simulation-optimization framework for the diffusion of new energy vehicles under subsidy policy abolishment: A multi-policy trajectory optimization perspective,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105028,https://doi.org/10.1016/j.tra.2026.105028,crossref,,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Mohammad Al-Mousa,first_author,2622,Assessing rail freight reliability under mixed-traffic conditions: The role of capacity allocation and traffic management policy,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105038,https://doi.org/10.1016/j.tra.2026.105038,crossref,,0,0.25,"pinyin_given_name_shape,person_name_length"
Xinge Liu,first_author,2632,Assessing the impact of the Paris 2024 Olympic Games on bicycle lane utilization with electric bike-sharing data,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.104996,https://doi.org/10.1016/j.tra.2026.104996,crossref,Southeast University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
yanjie Ji,corresponding_author,2632,Assessing the impact of the Paris 2024 Olympic Games on bicycle lane utilization with electric bike-sharing data,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.104996,https://doi.org/10.1016/j.tra.2026.104996,crossref,Southeast University,0,0.25,"pinyin_given_name_shape,person_name_length"
Linfeng Zhang,first_author,2588,Beyond direct flights: higher-order connectivity in China’s international air cargo network,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105013,https://doi.org/10.1016/j.tra.2026.105013,openalex,,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Mirosława Łukawska,first_author,2571,Bicycle route choice models with explicit safety indicators,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105011,https://doi.org/10.1016/j.tra.2026.105011,"openalex,crossref",,0,0.25,"pinyin_given_name_shape,person_name_length"
Anuj Dhole,first_author,2620,"Designing a self-financing incentive program for zero-emission trucks in California: a market-based, feebate-inspired policy framework",TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105061,https://doi.org/10.1016/j.tra.2026.105061,crossref,"University of California, Davis",0,0.25,"pinyin_given_name_shape,person_name_length"
Zhiyuan Liang,first_author,2565,Designing rating-based mechanisms for dockless bike-sharing: Behavioral incentives and sustainable mobility,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,2026,10.1016/j.tra.2026.105030,https://doi.org/10.1016/j.tra.2026.105030,"openalex,crossref",Beijing Jiaotong University; Vrije Universiteit Amsterdam; Huazhong University of Science and Technology; Hong Kong Polytechnic University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
